date,day_of_week,weather,menu_item,food_category,meal_time,amount_cooked_kg,amount_consumed_kg,food_waste_kg
2025-09-03,Wednesday,Cloudy,Mix Veg,Dry Veg,Breakfast,41.44,33.97,7.47
2025-09-04,Thursday,Heavy Rain,Plain Roti,Bread/Roti,Dinner,57.73,41.79,15.94
2025-09-05,Friday,Clear,Jeera Rice,Rice,Breakfast,42.02,33.18,8.84
2025-09-05,Friday,Clear,Gulab Jamun,Dessert,Breakfast,54.34,42.37,11.98
2025-09-05,Friday,Clear,Aloo Gobhi,Dry Veg,Lunch,50.61,44.22,6.39
2025-09-06,Saturday,Clear,Jeera Rice,Rice,Lunch,52.32,40.66,11.65
2025-09-06,Saturday,Clear,Mix Veg,Dry Veg,Dinner,55.07,31.2,23.88
2025-09-07,Sunday,Clear,Palak Paneer,Curry/Dal,Breakfast,49.98,34.77,15.22
2025-09-07,Sunday,Clear,Aloo Gobhi,Dry Veg,Breakfast,52.05,30.45,21.6
2025-09-07,Sunday,Clear,Plain Roti,Bread/Roti,Lunch,51.77,39.73,12.05
2025-09-08,Monday,Heavy Rain,Gulab Jamun,Dessert,Dinner,44.71,27.1,17.6
2025-09-08,Monday,Heavy Rain,Gulab Jamun,Dessert,Lunch,44.43,28.26,16.17
2025-09-08,Monday,Heavy Rain,Gulab Jamun,Dessert,Dinner,50.44,37.81,12.63
2025-09-09,Tuesday,Heavy Rain,Plain Roti,Bread/Roti,Dinner,45.92,32.37,13.55
2025-09-09,Tuesday,Heavy Rain,Mix Veg,Dry Veg,Breakfast,58.42,35.4,23.02
2025-09-09,Tuesday,Heavy Rain,Poha,Other,Breakfast,54.54,35.22,19.32
2025-09-10,Wednesday,Light Rain,Jeera Rice,Rice,Breakfast,40.8,34.5,6.3
2025-09-11,Thursday,Light Rain,Jeera Rice,Rice,Breakfast,59.17,50.45,8.71
2025-09-11,Thursday,Light Rain,Plain Roti,Bread/Roti,Breakfast,54.15,39.7,14.45
2025-09-11,Thursday,Light Rain,Poha,Other,Lunch,50.68,39.75,10.92
2025-09-12,Friday,Cloudy,Dal Makhani,Curry/Dal,Dinner,42.98,33.77,9.21
2025-09-13,Saturday,Heavy Rain,Plain Roti,Bread/Roti,Dinner,46.9,24.77,22.13
2025-09-13,Saturday,Heavy Rain,Poha,Other,Dinner,50.9,25.54,25.36
2025-09-13,Saturday,Heavy Rain,Poha,Other,Dinner,57.49,32.19,25.3
2025-09-14,Sunday,Light Rain,Aloo Gobhi,Dry Veg,Dinner,40.75,24.31,16.44
2025-09-15,Monday,Clear,Palak Paneer,Curry/Dal,Dinner,46.88,43.33,3.55
2025-09-15,Monday,Clear,Plain Roti,Bread/Roti,Breakfast,56.59,51.02,5.58
2025-09-16,Tuesday,Cloudy,Dal Makhani,Curry/Dal,Breakfast,40.8,32.9,7.91
2025-09-16,Tuesday,Cloudy,Mix Veg,Dry Veg,Lunch,45.37,35.6,9.77
2025-09-17,Wednesday,Light Rain,Mix Veg,Dry Veg,Lunch,41.52,33.57,7.95
2025-09-17,Wednesday,Light Rain,Palak Paneer,Curry/Dal,Lunch,44.86,42.56,2.31
2025-09-17,Wednesday,Light Rain,Plain Roti,Bread/Roti,Dinner,57.31,45.39,11.92
2025-09-18,Thursday,Clear,Plain Roti,Bread/Roti,Lunch,50.76,48.16,2.6
2025-09-18,Thursday,Clear,Mix Veg,Dry Veg,Breakfast,40.26,30.95,9.31
2025-09-19,Friday,Cloudy,Aloo Gobhi,Dry Veg,Breakfast,41.87,30.72,11.14
2025-09-19,Friday,Cloudy,Gulab Jamun,Dessert,Lunch,50.68,47.55,3.13
2025-09-20,Saturday,Cloudy,Aloo Gobhi,Dry Veg,Lunch,50.04,30.69,19.35
2025-09-20,Saturday,Cloudy,Plain Roti,Bread/Roti,Lunch,54.26,31.23,23.03
2025-09-20,Saturday,Cloudy,Dal Makhani,Curry/Dal,Breakfast,53.9,30.15,23.76
2025-09-21,Sunday,Heavy Rain,Gulab Jamun,Dessert,Breakfast,41.66,22.0,19.66
2025-09-22,Monday,Cloudy,Aloo Gobhi,Dry Veg,Breakfast,41.5,33.14,8.37
2025-09-23,Tuesday,Clear,Mix Veg,Dry Veg,Breakfast,53.99,42.54,11.45
2025-09-23,Tuesday,Clear,Dal Makhani,Curry/Dal,Lunch,59.32,42.43,16.89
2025-09-23,Tuesday,Clear,Poha,Other,Dinner,56.82,42.55,14.27
2025-09-24,Wednesday,Clear,Palak Paneer,Curry/Dal,Breakfast,51.7,39.89,11.81
2025-09-24,Wednesday,Clear,Palak Paneer,Curry/Dal,Breakfast,56.22,40.78,15.43
2025-09-24,Wednesday,Clear,Palak Paneer,Curry/Dal,Lunch,53.92,39.16,14.76
2025-09-25,Thursday,Cloudy,Jeera Rice,Rice,Lunch,50.64,39.51,11.13
2025-09-26,Friday,Light Rain,Aloo Gobhi,Dry Veg,Breakfast,58.89,54.56,4.33
2025-09-26,Friday,Light Rain,Dal Makhani,Curry/Dal,Dinner,58.19,41.43,16.76
2025-09-27,Saturday,Light Rain,Gulab Jamun,Dessert,Dinner,50.11,34.03,16.08
2025-09-27,Saturday,Light Rain,Aloo Gobhi,Dry Veg,Breakfast,41.63,31.89,9.74
2025-09-28,Sunday,Light Rain,Jeera Rice,Rice,Breakfast,52.36,29.58,22.78
2025-09-28,Sunday,Light Rain,Poha,Other,Breakfast,42.38,26.24,16.14
2025-09-29,Monday,Cloudy,Dal Makhani,Curry/Dal,Dinner,47.75,43.45,4.3
2025-09-30,Tuesday,Heavy Rain,Gulab Jamun,Dessert,Breakfast,52.23,38.09,14.14
2025-09-30,Tuesday,Heavy Rain,Jeera Rice,Rice,Lunch,43.54,36.33,7.21
2025-10-01,Wednesday,Cloudy,Plain Roti,Bread/Roti,Lunch,47.99,40.4,7.59
2025-10-01,Wednesday,Cloudy,Dal Makhani,Curry/Dal,Dinner,52.88,41.28,11.6
2025-10-01,Wednesday,Cloudy,Gulab Jamun,Dessert,Dinner,55.37,45.98,9.39
2025-10-02,Thursday,Cloudy,Poha,Other,Dinner,49.36,37.68,11.68
2025-10-03,Friday,Light Rain,Dal Makhani,Curry/Dal,Dinner,41.04,38.2,2.84
2025-10-03,Friday,Light Rain,Palak Paneer,Curry/Dal,Breakfast,52.11,48.96,3.15
2025-10-04,Saturday,Clear,Aloo Gobhi,Dry Veg,Lunch,58.32,44.32,14.0
2025-10-05,Sunday,Clear,Mix Veg,Dry Veg,Breakfast,52.57,28.82,23.75
2025-10-05,Sunday,Clear,Mix Veg,Dry Veg,Dinner,57.32,27.28,30.04
2025-10-05,Sunday,Clear,Plain Roti,Bread/Roti,Breakfast,49.13,30.57,18.56
2025-10-06,Monday,Heavy Rain,Jeera Rice,Rice,Dinner,44.47,29.42,15.06
2025-10-07,Tuesday,Clear,Aloo Gobhi,Dry Veg,Lunch,59.82,47.52,12.3
2025-10-07,Tuesday,Clear,Jeera Rice,Rice,Dinner,50.47,36.99,13.49
2025-10-07,Tuesday,Clear,Mix Veg,Dry Veg,Lunch,55.04,33.84,21.2
2025-10-08,Wednesday,Clear,Plain Roti,Bread/Roti,Dinner,45.61,33.89,11.73
2025-10-09,Thursday,Clear,Poha,Other,Dinner,46.74,37.34,9.4
2025-10-10,Friday,Light Rain,Mix Veg,Dry Veg,Lunch,59.68,44.0,15.69
2025-10-10,Friday,Light Rain,Aloo Gobhi,Dry Veg,Lunch,55.93,49.42,6.51
2025-10-10,Friday,Light Rain,Poha,Other,Breakfast,45.07,37.31,7.76
2025-10-11,Saturday,Heavy Rain,Poha,Other,Breakfast,40.06,26.18,13.88
2025-10-12,Sunday,Heavy Rain,Aloo Gobhi,Dry Veg,Lunch,49.23,25.22,24.01
2025-10-13,Monday,Clear,Aloo Gobhi,Dry Veg,Lunch,42.49,36.66,5.83
2025-10-13,Monday,Clear,Poha,Other,Lunch,41.34,37.3,4.04
2025-10-14,Tuesday,Clear,Palak Paneer,Curry/Dal,Breakfast,50.33,45.85,4.48
2025-10-14,Tuesday,Clear,Mix Veg,Dry Veg,Dinner,52.34,32.63,19.71
2025-10-15,Wednesday,Heavy Rain,Poha,Other,Breakfast,48.01,29.89,18.12
2025-10-16,Thursday,Heavy Rain,Gulab Jamun,Dessert,Breakfast,56.33,37.58,18.75
2025-10-17,Friday,Heavy Rain,Mix Veg,Dry Veg,Lunch,53.42,30.53,22.89
2025-10-17,Friday,Heavy Rain,Poha,Other,Dinner,51.28,40.13,11.15
2025-10-18,Saturday,Heavy Rain,Mix Veg,Dry Veg,Breakfast,45.22,26.51,18.71
2025-10-19,Sunday,Clear,Plain Roti,Bread/Roti,Breakfast,55.58,36.42,19.17
2025-10-20,Monday,Clear,Plain Roti,Bread/Roti,Lunch,51.98,39.71,12.28
2025-10-21,Tuesday,Cloudy,Poha,Other,Lunch,52.24,46.83,5.41
2025-10-21,Tuesday,Cloudy,Aloo Gobhi,Dry Veg,Lunch,49.08,35.2,13.88
2025-10-21,Tuesday,Cloudy,Gulab Jamun,Dessert,Dinner,48.3,38.33,9.98
2025-10-22,Wednesday,Light Rain,Dal Makhani,Curry/Dal,Lunch,44.85,37.63,7.22
2025-10-22,Wednesday,Light Rain,Jeera Rice,Rice,Lunch,58.84,47.12,11.72
2025-10-22,Wednesday,Light Rain,Mix Veg,Dry Veg,Dinner,55.49,35.2,20.29
2025-10-23,Thursday,Light Rain,Jeera Rice,Rice,Breakfast,43.73,32.37,11.36
2025-10-23,Thursday,Light Rain,Gulab Jamun,Dessert,Breakfast,57.24,53.56,3.68
2025-10-23,Thursday,Light Rain,Palak Paneer,Curry/Dal,Breakfast,44.64,40.59,4.05
2025-10-24,Friday,Light Rain,Palak Paneer,Curry/Dal,Lunch,43.91,39.11,4.79
2025-10-25,Saturday,Cloudy,Gulab Jamun,Dessert,Lunch,42.41,23.65,18.76
2025-10-25,Saturday,Cloudy,Dal Makhani,Curry/Dal,Dinner,40.7,23.1,17.6
2025-10-25,Saturday,Cloudy,Dal Makhani,Curry/Dal,Breakfast,42.61,29.88,12.73
2025-10-26,Sunday,Clear,Palak Paneer,Curry/Dal,Breakfast,50.38,27.8,22.58
2025-10-27,Monday,Heavy Rain,Palak Paneer,Curry/Dal,Breakfast,55.73,45.55,10.17
2025-10-27,Monday,Heavy Rain,Aloo Gobhi,Dry Veg,Lunch,52.32,35.45,16.87
2025-10-28,Tuesday,Light Rain,Plain Roti,Bread/Roti,Dinner,53.33,41.05,12.27
2025-10-28,Tuesday,Light Rain,Jeera Rice,Rice,Dinner,42.67,33.06,9.61
2025-10-29,Wednesday,Light Rain,Aloo Gobhi,Dry Veg,Breakfast,48.38,35.31,13.06
2025-10-29,Wednesday,Light Rain,Gulab Jamun,Dessert,Dinner,58.26,42.98,15.28
2025-10-29,Wednesday,Light Rain,Palak Paneer,Curry/Dal,Lunch,47.93,40.06,7.86
2025-10-30,Thursday,Heavy Rain,Dal Makhani,Curry/Dal,Dinner,53.96,32.39,21.57
2025-10-30,Thursday,Heavy Rain,Palak Paneer,Curry/Dal,Lunch,56.07,36.19,19.88
2025-10-30,Thursday,Heavy Rain,Jeera Rice,Rice,Dinner,54.87,40.2,14.67
2025-10-31,Friday,Clear,Aloo Gobhi,Dry Veg,Dinner,44.01,31.33,12.68
2025-10-31,Friday,Clear,Poha,Other,Lunch,49.92,42.31,7.61
2025-10-31,Friday,Clear,Mix Veg,Dry Veg,Lunch,46.27,31.5,14.77
2025-11-01,Saturday,Heavy Rain,Jeera Rice,Rice,Breakfast,49.44,33.32,16.12
2025-11-01,Saturday,Heavy Rain,Aloo Gobhi,Dry Veg,Breakfast,47.19,30.89,16.3
2025-11-01,Saturday,Heavy Rain,Mix Veg,Dry Veg,Breakfast,44.14,22.72,21.41
2025-11-02,Sunday,Heavy Rain,Gulab Jamun,Dessert,Breakfast,45.89,28.76,17.13
2025-11-03,Monday,Heavy Rain,Aloo Gobhi,Dry Veg,Dinner,45.1,31.98,13.13
2025-11-04,Tuesday,Light Rain,Dal Makhani,Curry/Dal,Dinner,54.92,43.54,11.38
2025-11-04,Tuesday,Light Rain,Jeera Rice,Rice,Dinner,51.01,38.29,12.73
2025-11-04,Tuesday,Light Rain,Aloo Gobhi,Dry Veg,Dinner,47.88,44.8,3.08
2025-11-05,Wednesday,Heavy Rain,Mix Veg,Dry Veg,Breakfast,54.2,27.53,26.67
2025-11-06,Thursday,Light Rain,Jeera Rice,Rice,Lunch,46.93,40.1,6.83
2025-11-06,Thursday,Light Rain,Mix Veg,Dry Veg,Lunch,51.52,40.27,11.25
2025-11-06,Thursday,Light Rain,Poha,Other,Breakfast,51.88,45.39,6.49
2025-11-07,Friday,Clear,Plain Roti,Bread/Roti,Breakfast,42.36,39.39,2.97
2025-11-07,Friday,Clear,Palak Paneer,Curry/Dal,Lunch,44.45,41.81,2.64
2025-11-07,Friday,Clear,Jeera Rice,Rice,Dinner,59.78,44.21,15.57
2025-11-08,Saturday,Clear,Dal Makhani,Curry/Dal,Dinner,54.03,34.54,19.49
2025-11-08,Saturday,Clear,Mix Veg,Dry Veg,Breakfast,54.8,36.9,17.9
2025-11-08,Saturday,Clear,Poha,Other,Dinner,53.86,31.07,22.79
2025-11-09,Sunday,Light Rain,Aloo Gobhi,Dry Veg,Lunch,59.91,44.82,15.08
2025-11-09,Sunday,Light Rain,Poha,Other,Lunch,46.42,35.48,10.94
2025-11-09,Sunday,Light Rain,Aloo Gobhi,Dry Veg,Lunch,56.63,40.93,15.71
2025-11-10,Monday,Clear,Jeera Rice,Rice,Dinner,41.16,34.01,7.15
2025-11-10,Monday,Clear,Mix Veg,Dry Veg,Dinner,44.46,35.16,9.3
2025-11-11,Tuesday,Light Rain,Plain Roti,Bread/Roti,Lunch,58.45,54.39,4.06
2025-11-12,Wednesday,Cloudy,Gulab Jamun,Dessert,Breakfast,46.65,37.98,8.68
2025-11-12,Wednesday,Cloudy,Mix Veg,Dry Veg,Lunch,56.05,46.14,9.92
2025-11-13,Thursday,Cloudy,Jeera Rice,Rice,Lunch,59.37,47.28,12.09
2025-11-13,Thursday,Cloudy,Poha,Other,Breakfast,40.28,33.33,6.94
2025-11-14,Friday,Light Rain,Mix Veg,Dry Veg,Breakfast,54.87,38.85,16.02
2025-11-14,Friday,Light Rain,Gulab Jamun,Dessert,Breakfast,48.03,39.51,8.52
2025-11-15,Saturday,Clear,Plain Roti,Bread/Roti,Breakfast,58.79,43.19,15.6
2025-11-16,Sunday,Clear,Palak Paneer,Curry/Dal,Breakfast,47.93,30.86,17.08
2025-11-17,Monday,Cloudy,Mix Veg,Dry Veg,Dinner,43.02,33.93,9.09
2025-11-17,Monday,Cloudy,Plain Roti,Bread/Roti,Breakfast,52.66,48.66,4.0
2025-11-18,Tuesday,Cloudy,Dal Makhani,Curry/Dal,Breakfast,49.03,45.5,3.53
2025-11-19,Wednesday,Cloudy,Aloo Gobhi,Dry Veg,Lunch,41.49,39.11,2.39
2025-11-19,Wednesday,Cloudy,Mix Veg,Dry Veg,Lunch,52.11,39.85,12.25
2025-11-20,Thursday,Cloudy,Dal Makhani,Curry/Dal,Breakfast,45.44,38.36,7.08
2025-11-20,Thursday,Cloudy,Aloo Gobhi,Dry Veg,Dinner,56.3,48.77,7.53
2025-11-21,Friday,Light Rain,Dal Makhani,Curry/Dal,Breakfast,45.66,42.25,3.41
2025-11-22,Saturday,Light Rain,Plain Roti,Bread/Roti,Dinner,57.45,38.06,19.39
2025-11-23,Sunday,Heavy Rain,Plain Roti,Bread/Roti,Lunch,56.15,35.75,20.4
2025-11-23,Sunday,Heavy Rain,Plain Roti,Bread/Roti,Lunch,57.95,37.38,20.57
2025-11-23,Sunday,Heavy Rain,Dal Makhani,Curry/Dal,Breakfast,48.88,32.99,15.88
2025-11-24,Monday,Light Rain,Poha,Other,Lunch,59.65,54.02,5.63
2025-11-25,Tuesday,Clear,Jeera Rice,Rice,Breakfast,50.46,41.16,9.3
2025-11-25,Tuesday,Clear,Dal Makhani,Curry/Dal,Dinner,55.55,42.33,13.21
2025-11-26,Wednesday,Heavy Rain,Aloo Gobhi,Dry Veg,Breakfast,43.33,26.29,17.05
2025-11-27,Thursday,Cloudy,Aloo Gobhi,Dry Veg,Lunch,55.11,45.14,9.97
2025-11-27,Thursday,Cloudy,Gulab Jamun,Dessert,Breakfast,40.34,34.54,5.8
2025-11-28,Friday,Cloudy,Mix Veg,Dry Veg,Lunch,58.7,46.71,11.99
2025-11-28,Friday,Cloudy,Jeera Rice,Rice,Breakfast,52.4,37.3,15.09
2025-11-28,Friday,Cloudy,Aloo Gobhi,Dry Veg,Lunch,54.82,41.97,12.85
2025-11-29,Saturday,Heavy Rain,Aloo Gobhi,Dry Veg,Breakfast,49.68,30.05,19.63
2025-11-29,Saturday,Heavy Rain,Aloo Gobhi,Dry Veg,Lunch,57.33,27.55,29.77
2025-11-30,Sunday,Heavy Rain,Gulab Jamun,Dessert,Breakfast,50.61,25.3,25.31
2025-12-01,Monday,Cloudy,Jeera Rice,Rice,Dinner,54.02,49.84,4.19
2025-12-01,Monday,Cloudy,Aloo Gobhi,Dry Veg,Dinner,57.69,46.52,11.16
2025-12-01,Monday,Cloudy,Aloo Gobhi,Dry Veg,Breakfast,59.1,56.08,3.02
2025-12-02,Tuesday,Heavy Rain,Palak Paneer,Curry/Dal,Breakfast,59.13,47.8,11.33
2025-12-02,Tuesday,Heavy Rain,Plain Roti,Bread/Roti,Lunch,47.1,29.02,18.08
2025-12-03,Wednesday,Clear,Mix Veg,Dry Veg,Breakfast,40.28,26.71,13.57
2025-12-03,Wednesday,Clear,Jeera Rice,Rice,Dinner,41.49,36.44,5.05
2025-12-04,Thursday,Cloudy,Jeera Rice,Rice,Breakfast,56.46,49.3,7.16
2025-12-04,Thursday,Cloudy,Poha,Other,Lunch,51.29,37.67,13.63
2025-12-04,Thursday,Cloudy,Mix Veg,Dry Veg,Dinner,55.33,42.55,12.78
2025-12-05,Friday,Light Rain,Plain Roti,Bread/Roti,Breakfast,56.04,53.16,2.89
2025-12-05,Friday,Light Rain,Poha,Other,Dinner,46.88,35.08,11.8
2025-12-05,Friday,Light Rain,Plain Roti,Bread/Roti,Dinner,49.88,35.64,14.24
2025-12-06,Saturday,Heavy Rain,Jeera Rice,Rice,Lunch,51.71,32.23,19.48
2025-12-07,Sunday,Clear,Mix Veg,Dry Veg,Breakfast,55.8,35.3,20.5
2025-12-07,Sunday,Clear,Mix Veg,Dry Veg,Breakfast,41.5,23.77,17.73
2025-12-08,Monday,Clear,Mix Veg,Dry Veg,Breakfast,48.46,31.92,16.54
2025-12-08,Monday,Clear,Jeera Rice,Rice,Dinner,57.87,49.89,7.98
2025-12-09,Tuesday,Cloudy,Plain Roti,Bread/Roti,Breakfast,50.77,40.86,9.91
2025-12-09,Tuesday,Cloudy,Dal Makhani,Curry/Dal,Lunch,47.16,39.51,7.65
2025-12-10,Wednesday,Clear,Dal Makhani,Curry/Dal,Lunch,40.9,29.25,11.65
2025-12-10,Wednesday,Clear,Aloo Gobhi,Dry Veg,Dinner,53.1,47.89,5.21
2025-12-10,Wednesday,Clear,Dal Makhani,Curry/Dal,Dinner,54.37,49.27,5.09
2025-12-11,Thursday,Light Rain,Gulab Jamun,Dessert,Breakfast,57.66,45.66,12.0
2025-12-11,Thursday,Light Rain,Poha,Other,Breakfast,48.17,45.59,2.58
2025-12-11,Thursday,Light Rain,Jeera Rice,Rice,Lunch,49.19,36.04,13.15
2025-12-12,Friday,Light Rain,Mix Veg,Dry Veg,Breakfast,49.54,30.88,18.66
2025-12-12,Friday,Light Rain,Aloo Gobhi,Dry Veg,Lunch,48.33,36.09,12.24
2025-12-12,Friday,Light Rain,Mix Veg,Dry Veg,Lunch,54.93,36.47,18.46
2025-12-13,Saturday,Light Rain,Plain Roti,Bread/Roti,Lunch,46.05,33.94,12.11
2025-12-13,Saturday,Light Rain,Gulab Jamun,Dessert,Lunch,52.57,39.34,13.23
2025-12-13,Saturday,Light Rain,Aloo Gobhi,Dry Veg,Dinner,59.02,37.59,21.43
2025-12-14,Sunday,Heavy Rain,Gulab Jamun,Dessert,Dinner,44.61,26.53,18.08
2025-12-14,Sunday,Heavy Rain,Aloo Gobhi,Dry Veg,Dinner,55.75,27.69,28.06
2025-12-15,Monday,Clear,Aloo Gobhi,Dry Veg,Lunch,48.44,43.04,5.4
2025-12-16,Tuesday,Clear,Mix Veg,Dry Veg,Dinner,52.2,36.68,15.52
2025-12-16,Tuesday,Clear,Mix Veg,Dry Veg,Lunch,43.61,28.78,14.83
2025-12-16,Tuesday,Clear,Plain Roti,Bread/Roti,Lunch,40.08,37.14,2.93
2025-12-17,Wednesday,Cloudy,Mix Veg,Dry Veg,Breakfast,53.65,37.5,16.15
2025-12-17,Wednesday,Cloudy,Plain Roti,Bread/Roti,Breakfast,47.05,44.67,2.39
2025-12-18,Thursday,Heavy Rain,Dal Makhani,Curry/Dal,Breakfast,45.14,29.48,15.66
2025-12-18,Thursday,Heavy Rain,Dal Makhani,Curry/Dal,Lunch,49.42,29.79,19.63
2025-12-19,Friday,Heavy Rain,Jeera Rice,Rice,Dinner,55.15,46.62,8.53
2025-12-19,Friday,Heavy Rain,Aloo Gobhi,Dry Veg,Breakfast,50.27,38.5,11.76
2025-12-20,Saturday,Clear,Mix Veg,Dry Veg,Lunch,58.35,32.3,26.05
2025-12-21,Sunday,Clear,Plain Roti,Bread/Roti,Lunch,43.73,27.07,16.65
2025-12-21,Sunday,Clear,Gulab Jamun,Dessert,Dinner,54.89,42.62,12.27
2025-12-22,Monday,Light Rain,Palak Paneer,Curry/Dal,Dinner,49.62,35.66,13.96
2025-12-22,Monday,Light Rain,Aloo Gobhi,Dry Veg,Breakfast,42.03,39.74,2.29
2025-12-23,Tuesday,Cloudy,Jeera Rice,Rice,Dinner,58.4,47.47,10.92
2025-12-23,Tuesday,Cloudy,Jeera Rice,Rice,Dinner,40.8,36.05,4.75
2025-12-24,Wednesday,Cloudy,Aloo Gobhi,Dry Veg,Lunch,59.66,41.85,17.81
2025-12-24,Wednesday,Cloudy,Gulab Jamun,Dessert,Lunch,41.27,33.58,7.69
2025-12-25,Thursday,Light Rain,Dal Makhani,Curry/Dal,Dinner,48.08,34.12,13.96
2025-12-26,Friday,Clear,Jeera Rice,Rice,Breakfast,52.32,48.51,3.81
2025-12-26,Friday,Clear,Palak Paneer,Curry/Dal,Lunch,45.32,36.96,8.37
2025-12-26,Friday,Clear,Aloo Gobhi,Dry Veg,Breakfast,40.75,31.11,9.65
2025-12-27,Saturday,Clear,Dal Makhani,Curry/Dal,Breakfast,55.98,32.27,23.71
2025-12-27,Saturday,Clear,Mix Veg,Dry Veg,Lunch,52.71,33.3,19.41
2025-12-27,Saturday,Clear,Mix Veg,Dry Veg,Lunch,41.2,28.0,13.2
2025-12-28,Sunday,Cloudy,Plain Roti,Bread/Roti,Lunch,43.36,27.53,15.83
2025-12-28,Sunday,Cloudy,Plain Roti,Bread/Roti,Breakfast,45.34,34.01,11.34
2025-12-29,Monday,Heavy Rain,Dal Makhani,Curry/Dal,Lunch,54.23,42.25,11.98
2025-12-29,Monday,Heavy Rain,Plain Roti,Bread/Roti,Breakfast,52.41,40.69,11.73
2025-12-30,Tuesday,Light Rain,Mix Veg,Dry Veg,Dinner,56.69,47.29,9.39
2025-12-31,Wednesday,Cloudy,Poha,Other,Lunch,55.47,49.87,5.6
2026-01-01,Thursday,Clear,Jeera Rice,Rice,Breakfast,56.93,51.92,5.0
2026-01-01,Thursday,Clear,Poha,Other,Breakfast,52.04,45.18,6.86
2026-01-02,Friday,Heavy Rain,Mix Veg,Dry Veg,Lunch,58.94,42.07,16.87
2026-01-02,Friday,Heavy Rain,Dal Makhani,Curry/Dal,Breakfast,54.7,37.83,16.87
2026-01-02,Friday,Heavy Rain,Gulab Jamun,Dessert,Lunch,53.21,44.94,8.27
2026-01-03,Saturday,Cloudy,Poha,Other,Breakfast,49.98,38.87,11.11
2026-01-03,Saturday,Cloudy,Dal Makhani,Curry/Dal,Lunch,53.29,32.58,20.71
2026-01-03,Saturday,Cloudy,Palak Paneer,Curry/Dal,Dinner,52.16,36.21,15.95
2026-01-04,Sunday,Heavy Rain,Aloo Gobhi,Dry Veg,Lunch,53.34,28.25,25.09
2026-01-05,Monday,Heavy Rain,Mix Veg,Dry Veg,Dinner,42.74,26.87,15.88
2026-01-05,Monday,Heavy Rain,Gulab Jamun,Dessert,Lunch,46.73,29.43,17.3
2026-01-05,Monday,Heavy Rain,Gulab Jamun,Dessert,Lunch,43.0,27.49,15.51
2026-01-06,Tuesday,Heavy Rain,Dal Makhani,Curry/Dal,Lunch,41.21,30.41,10.8
2026-01-06,Tuesday,Heavy Rain,Poha,Other,Breakfast,49.59,37.41,12.19
2026-01-07,Wednesday,Cloudy,Jeera Rice,Rice,Dinner,52.27,47.86,4.41
2026-01-07,Wednesday,Cloudy,Gulab Jamun,Dessert,Dinner,56.14,41.86,14.28
2026-01-07,Wednesday,Cloudy,Aloo Gobhi,Dry Veg,Lunch,45.53,39.88,5.64
2026-01-08,Thursday,Heavy Rain,Gulab Jamun,Dessert,Dinner,54.6,41.3,13.3
2026-01-09,Friday,Clear,Jeera Rice,Rice,Dinner,43.37,34.33,9.04
2026-01-10,Saturday,Light Rain,Dal Makhani,Curry/Dal,Dinner,54.78,38.76,16.02
2026-01-10,Saturday,Light Rain,Palak Paneer,Curry/Dal,Lunch,47.86,30.88,16.98
2026-01-11,Sunday,Cloudy,Dal Makhani,Curry/Dal,Dinner,53.84,32.78,21.06
2026-01-11,Sunday,Cloudy,Poha,Other,Lunch,50.29,39.43,10.86
2026-01-12,Monday,Heavy Rain,Aloo Gobhi,Dry Veg,Dinner,43.23,33.93,9.29
2026-01-12,Monday,Heavy Rain,Dal Makhani,Curry/Dal,Dinner,43.3,35.16,8.14
2026-01-12,Monday,Heavy Rain,Mix Veg,Dry Veg,Lunch,58.4,30.42,27.98
2026-01-13,Tuesday,Light Rain,Gulab Jamun,Dessert,Dinner,57.41,53.76,3.64
2026-01-13,Tuesday,Light Rain,Palak Paneer,Curry/Dal,Breakfast,45.87,40.9,4.97
2026-01-14,Wednesday,Cloudy,Jeera Rice,Rice,Lunch,40.15,37.78,2.37
2026-01-15,Thursday,Heavy Rain,Aloo Gobhi,Dry Veg,Dinner,59.5,37.44,22.06
2026-01-16,Friday,Heavy Rain,Gulab Jamun,Dessert,Dinner,54.41,41.66,12.76
2026-01-17,Saturday,Heavy Rain,Aloo Gobhi,Dry Veg,Dinner,53.5,32.45,21.05
2026-01-17,Saturday,Heavy Rain,Plain Roti,Bread/Roti,Breakfast,49.32,33.23,16.09
2026-01-17,Saturday,Heavy Rain,Aloo Gobhi,Dry Veg,Lunch,43.81,25.27,18.54
2026-01-18,Sunday,Clear,Mix Veg,Dry Veg,Lunch,49.1,29.08,20.02
2026-01-18,Sunday,Clear,Gulab Jamun,Dessert,Dinner,43.45,27.48,15.97
2026-01-19,Monday,Cloudy,Poha,Other,Dinner,58.82,50.86,7.96
2026-01-19,Monday,Cloudy,Dal Makhani,Curry/Dal,Dinner,43.23,35.71,7.52
2026-01-19,Monday,Cloudy,Mix Veg,Dry Veg,Lunch,51.84,38.23,13.61
2026-01-20,Tuesday,Clear,Gulab Jamun,Dessert,Lunch,53.87,46.35,7.53
2026-01-21,Wednesday,Light Rain,Plain Roti,Bread/Roti,Breakfast,41.99,38.01,3.99
2026-01-22,Thursday,Cloudy,Palak Paneer,Curry/Dal,Lunch,43.39,38.42,4.96
2026-01-23,Friday,Light Rain,Gulab Jamun,Dessert,Lunch,49.97,42.93,7.04
2026-01-23,Friday,Light Rain,Gulab Jamun,Dessert,Dinner,42.14,30.28,11.86
